NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
  667    33    0.24  -53.63    7.72  150.56  -57.98    9.62  152.11
  667    33    0.24  -57.98    9.62  152.11  -62.41   11.56  153.42
  667    33    0.24  -62.41   11.56  153.42  -66.64   13.62  155.11
  669    33    0.22    4.17   -7.34  158.21    8.70   -8.37  159.37
  670    33    0.23  -50.90  -26.89  155.18  -54.66  -30.13  155.76
  670    33    0.23  -54.66  -30.13  155.76  -58.24  -33.58  156.30
  671    33    0.27  -58.00  -26.22  154.84  -62.14  -28.58  156.35
  671    33    0.27  -62.14  -28.58  156.35  -66.04  -31.26  157.98
  671    33    0.27  -66.04  -31.26  157.98  -70.21  -33.67  159.32
  672    33    0.17  -45.56  -19.79  151.74  -46.41  -20.18  151.75
  674    33    0.24  -33.13  -32.02   82.74  -37.91  -30.82   83.62
  674    33    0.24  -37.91  -30.82   83.62  -42.79  -30.09   84.42
  674    33    0.24  -42.79  -30.09   84.42  -47.66  -29.08   84.94
  675    33    0.26   38.27  -35.69   92.09   42.80  -34.73   93.97
  675    33    0.26   42.80  -34.73   93.97   47.29  -34.14   96.09
  679    33    0.24    9.29  -77.49   84.13   10.30  -82.38   84.44
  679    33    0.24   10.30  -82.38   84.44   11.16  -87.30   84.78
  680    33    0.21   17.86  -29.91  110.19   19.71  -28.26  112.56
  682    33    0.22   -1.53  -76.54   94.56   -2.51  -81.36   94.58
  683    33    0.25   17.87  -26.99  119.46   20.11  -23.76  122.55
  683    33    0.25   20.11  -23.76  122.55   22.47  -20.51  125.53
  683    33    0.25   22.47  -20.51  125.53   25.16  -17.21  128.15
  685    33    0.22   28.69  -50.11  113.84   33.11  -49.93  115.35
  687    33    0.23   41.66  -37.23  114.84   37.62  -34.38  115.56
  687    33    0.23   37.62  -34.38  115.56   33.74  -31.41  116.62
  688    33    0.19   69.58  -76.77  135.47   69.90  -78.98  137.45
  690    33    0.18   42.71  -41.40   75.81   43.59  -41.80   75.28
  692    33    0.21   36.38  -41.61  116.66   37.00  -42.18  119.00
  695    33    0.17  -11.52  -40.36   57.84  -10.87  -39.80   58.42
  697    33    0.17  -26.53  -61.15   69.67  -26.31  -61.47   70.54
  699    33    0.17  -20.58  -85.55   49.06  -20.90  -86.01   49.81
  700    33    0.18  -24.58  -91.91   42.68  -25.62  -93.17   43.92
  703    33    0.23  -16.79    8.80   63.05  -17.18    7.13   67.74
  703    33    0.23  -17.18    7.13   67.74  -17.51    5.66   72.51
  705    33    0.21   -9.76   30.01   60.82   -9.17   30.22   63.26
  706    33    0.18  -24.12   51.23   34.94  -24.50   53.72   35.19
  707    33    0.21  -51.58   17.54   35.96  -54.98   16.25   35.96
  709    33    0.18  -49.56   24.89   32.74  -51.70   24.55   32.68
  710    33    0.28   -7.70   29.79   74.61   -5.25   29.84   78.97
  710    33    0.28   -5.25   29.84   78.97   -2.49   29.89   83.14
  710    33    0.28   -2.49   29.89   83.14    0.37   29.74   87.24
  711    33    0.19  -17.61   55.84   47.27  -16.05   58.65   48.00
