ivol x_MIN3P z_MIN3P RSD2
 7812 0.121212 0.787879 0.000000
 7813 0.131313 0.787879 0.000000
 7814 0.141414 0.787879 0.000000
 7815 0.151515 0.787879 0.000000
 7816 0.161616 0.787879 0.000000
 7817 0.171717 0.787879 0.000000
 7818 0.181818 0.787879 0.000000
 7819 0.191919 0.787879 0.000000
 7820 0.202020 0.787879 0.000000
 7821 0.212121 0.787879 0.000000
 7822 0.222222 0.787879 0.000000
 7823 0.232323 0.787879 0.000000
 7824 0.242424 0.787879 0.000000
 7825 0.252525 0.787879 0.000000
 7826 0.262626 0.787879 0.000000
 7827 0.272727 0.787879 0.000000
 7828 0.282828 0.787879 0.000000
 7829 0.292929 0.787879 0.000000
 7830 0.303030 0.787879 0.000000
 7831 0.313131 0.787879 0.033227
 7832 0.323232 0.787879 0.296105
 7833 0.333333 0.787879 0.143975
 7834 0.343434 0.787879 0.143975
 7835 0.353535 0.787879 0.163909
 7836 0.363636 0.787879 0.143975
 7837 0.373737 0.787879 0.304442
 7838 0.383838 0.787879 0.337104
 7839 0.393939 0.787879 0.298646
 7840 0.404040 0.787879 0.101429
 7841 0.414141 0.787879 0.108758
 7842 0.424242 0.787879 0.788896
 7843 0.434343 0.787879 0.121682
 7844 0.444444 0.787879 0.328568
 7845 0.454545 0.787879 0.275679
 7846 0.464646 0.787879 0.616832
 7847 0.474747 0.787879 0.379505
 7848 0.484848 0.787879 0.600218
 7849 0.494949 0.787879 0.289093
 7850 0.505050 0.787879 0.515999
 7851 0.515152 0.787879 0.382341
 7852 0.525253 0.787879 0.668613
 7853 0.535354 0.787879 0.295225
 7854 0.545455 0.787879 0.245164
 7855 0.555556 0.787879 2.406533
 7856 0.565657 0.787879 0.033955
 7857 0.575758 0.787879 0.067910
 7858 0.585859 0.787879 0.456625
 7859 0.595960 0.787879 0.000000
 7860 0.606061 0.787879 0.402193
 7861 0.616162 0.787879 0.294768
 7862 0.626263 0.787879 0.182278
 7863 0.636364 0.787879 0.000000
 7864 0.646465 0.787879 0.103754
 7865 0.656566 0.787879 0.289427
 7866 0.666667 0.787879 0.353039
 7867 0.676768 0.787879 0.141173
 7868 0.686869 0.787879 0.000000
 7869 0.696970 0.787879 0.353090
 7870 0.707071 0.787879 0.721519
 7871 0.717172 0.787879 0.823215
 7872 0.727273 0.787879 0.557483
 7873 0.737374 0.787879 0.777405
 7874 0.747475 0.787879 0.400440
 7875 0.757576 0.787879 0.521128
 7876 0.767677 0.787879 0.102933
 7877 0.777778 0.787879 0.174556
 7878 0.787879 0.787879 0.101098
 7879 0.797980 0.787879 0.148006
 7880 0.808081 0.787879 0.045408
 7881 0.818182 0.787879 0.090816
 7882 0.828283 0.787879 0.081291
 7883 0.838384 0.787879 0.071767
 7884 0.848485 0.787879 0.035883
 7885 0.858586 0.787879 0.095473
 7886 0.868687 0.787879 0.000000
 7887 0.878788 0.787879 0.184489
 7888 0.888889 0.787879 0.078465
 7889 0.898990 0.787879 0.000000
 7890 0.909091 0.787879 0.000000
 7891 0.919192 0.787879 0.000000
 7892 0.929293 0.787879 0.000000
 7893 0.939394 0.787879 0.000000
 7894 0.949495 0.787879 0.000000
 7895 0.959596 0.787879 0.000000
 7896 0.969697 0.787879 0.000000
 7897 0.979798 0.787879 0.000000
 7898 0.989899 0.787879 0.000000
 7899 1.000000 0.787879 0.000000
 7900 0.000000 0.797980 0.000000
 7901 0.010101 0.797980 0.000000
 7902 0.020202 0.797980 0.000000
 7903 0.030303 0.797980 0.000000
 7904 0.040404 0.797980 0.000000
 7905 0.050505 0.797980 0.000000
 7906 0.060606 0.797980 0.000000
 7907 0.070707 0.797980 0.000000
 7908 0.080808 0.797980 0.094639
 7909 0.090909 0.797980 0.141958
 7910 0.101010 0.797980 0.094639
 7911 0.111111 0.797980 0.094639
 7912 0.121212 0.797980 0.094639
 7913 0.131313 0.797980 0.141958
 7914 0.141414 0.797980 0.000000
 7915 0.151515 0.797980 0.000000
 7916 0.161616 0.797980 0.000000
 7917 0.171717 0.797980 0.000000
 7918 0.181818 0.797980 0.000000
 7919 0.191919 0.797980 0.000000
 7920 0.202020 0.797980 0.000000
 7921 0.212121 0.797980 0.000000
 7922 0.222222 0.797980 0.000000
 7923 0.232323 0.797980 0.000000
 7924 0.242424 0.797980 0.000000
 7925 0.252525 0.797980 0.000000
 7926 0.262626 0.797980 0.000000
 7927 0.272727 0.797980 0.000000
 7928 0.282828 0.797980 0.000000
 7929 0.292929 0.797980 0.000000
 7930 0.303030 0.797980 0.000000
 7931 0.313131 0.797980 0.096727
 7932 0.323232 0.797980 0.099681
 7933 0.333333 0.797980 0.259568
 7934 0.343434 0.797980 0.132907
 7935 0.353535 0.797980 0.000000
 7936 0.363636 0.797980 0.000000
 7937 0.373737 0.797980 0.000000
 7938 0.383838 0.797980 0.000000
 7939 0.393939 0.797980 0.000000
 7940 0.404040 0.797980 0.373604
 7941 0.414141 0.797980 0.309530
 7942 0.424242 0.797980 0.590235
 7943 0.434343 0.797980 0.149494
 7944 0.444444 0.797980 0.181990
 7945 0.454545 0.797980 0.855879
 7946 0.464646 0.797980 0.547298
 7947 0.474747 0.797980 0.738889
 7948 0.484848 0.797980 0.529556
 7949 0.494949 0.797980 0.577679
 7950 0.505050 0.797980 0.576685
 7951 0.515152 0.797980 0.594353
 7952 0.525253 0.797980 0.303160
 7953 0.535354 0.797980 0.434416
 7954 0.545455 0.797980 1.012206
 7955 0.555556 0.797980 2.939144
 7956 0.565657 0.797980 0.067910
 7957 0.575758 0.797980 0.086643
 7958 0.585859 0.797980 0.403349
 7959 0.595960 0.797980 0.165006
 7960 0.606061 0.797980 0.361529
 7961 0.616162 0.797980 0.336103
 7962 0.626263 0.797980 0.141588
 7963 0.636364 0.797980 0.032557
 7964 0.646465 0.797980 0.100712
 7965 0.656566 0.797980 0.479511
 7966 0.666667 0.797980 0.134047
 7967 0.676768 0.797980 0.176466
 7968 0.686869 0.797980 0.147158
 7969 0.696970 0.797980 0.962400
 7970 0.707071 0.797980 0.469515
 7971 0.717172 0.797980 0.156982
 7972 0.727273 0.797980 0.172515
 7973 0.737374 0.797980 0.329695
 7974 0.747475 0.797980 0.665233
 7975 0.757576 0.797980 0.511430
 7976 0.767677 0.797980 0.477119
 7977 0.777778 0.797980 0.387814
 7978 0.787879 0.797980 0.786352
 7979 0.797980 0.797980 0.130208
 7980 0.808081 0.797980 0.134056
 7981 0.818182 0.797980 0.000000
 7982 0.828283 0.797980 0.090816
 7983 0.838384 0.797980 0.138552
 7984 0.848485 0.797980 0.258056
 7985 0.858586 0.797980 0.164911
 7986 0.868687 0.797980 0.092245
 7987 0.878788 0.797980 0.092245
 7988 0.888889 0.797980 0.117697
 7989 0.898990 0.797980 0.000000
 7990 0.909091 0.797980 0.000000
 7991 0.919192 0.797980 0.000000
 7992 0.929293 0.797980 0.000000
 7993 0.939394 0.797980 0.000000
 7994 0.949495 0.797980 0.000000
 7995 0.959596 0.797980 0.000000
 7996 0.969697 0.797980 0.000000
 7997 0.979798 0.797980 0.000000
 7998 0.989899 0.797980 0.000000
 7999 1.000000 0.797980 0.000000
 8000 0.000000 0.808081 0.000000
 8001 0.010101 0.808081 0.000000
 8002 0.020202 0.808081 0.000000
 8003 0.030303 0.808081 0.000000
 8004 0.040404 0.808081 0.000000
 8005 0.050505 0.808081 0.000000
 8006 0.060606 0.808081 0.000000
 8007 0.070707 0.808081 0.000000
 8008 0.080808 0.808081 0.000000
 8009 0.090909 0.808081 0.000000
 8010 0.101010 0.808081 0.000000
 8011 0.111111 0.808081 0.000000
 8012 0.121212 0.808081 0.000000
 8013 0.131313 0.808081 0.000000
 8014 0.141414 0.808081 0.094639
 8015 0.151515 0.808081 0.094639
 8016 0.161616 0.808081 0.094639
 8017 0.171717 0.808081 0.094553
 8018 0.181818 0.808081 0.000000
 8019 0.191919 0.808081 0.000000
 8020 0.202020 0.808081 0.000000
 8021 0.212121 0.808081 0.000000
 8022 0.222222 0.808081 0.000000
 8023 0.232323 0.808081 0.000000
 8024 0.242424 0.808081 0.000000
 8025 0.252525 0.808081 0.000000
 8026 0.262626 0.808081 0.000000
 8027 0.272727 0.808081 0.000000
 8028 0.282828 0.808081 0.000000
 8029 0.292929 0.808081 0.000000
 8030 0.303030 0.808081 0.000000
 8031 0.313131 0.808081 0.096727
 8032 0.323232 0.808081 0.000000
 8033 0.333333 0.808081 0.000000
 8034 0.343434 0.808081 0.190951
 8035 0.353535 0.808081 0.280596
 8036 0.363636 0.808081 0.269569
 8037 0.373737 0.808081 0.279552
 8038 0.383838 0.808081 0.246326
 8039 0.393939 0.808081 0.414576
 8040 0.404040 0.808081 0.247407
 8041 0.414141 0.808081 0.218275
 8042 0.424242 0.808081 0.349804
 8043 0.434343 0.808081 0.180657
 8044 0.444444 0.808081 0.190130
 8045 0.454545 0.808081 0.180309
 8046 0.464646 0.808081 0.411846
 8047 0.474747 0.808081 0.636670
 8048 0.484848 0.808081 1.085791
 8049 0.494949 0.808081 1.052187
 8050 0.505050 0.808081 0.631808
 8051 0.515152 0.808081 0.562640
 8052 0.525253 0.808081 0.439327
 8053 0.535354 0.808081 0.358757
 8054 0.545455 0.808081 0.384091
 8055 0.555556 0.808081 3.069018
 8056 0.565657 0.808081 0.370861
 8057 0.575758 0.808081 0.268758
 8058 0.585859 0.808081 0.362902
 8059 0.595960 0.808081 0.756515
 8060 0.606061 0.808081 0.302821
 8061 0.616162 0.808081 0.354782
 8062 0.626263 0.808081 0.231464
 8063 0.636364 0.808081 0.154990
 8064 0.646465 0.808081 0.089876
 8065 0.656566 0.808081 0.710720
 8066 0.666667 0.808081 0.285789
 8067 0.676768 0.808081 0.616858
 8068 0.686869 0.808081 0.879312
 8069 0.696970 0.808081 0.382037
 8070 0.707071 0.808081 0.256070
 8071 0.717172 0.808081 0.151051
 8072 0.727273 0.808081 0.102933
 8073 0.737374 0.808081 0.034311
 8074 0.747475 0.808081 0.000000
 8075 0.757576 0.808081 0.045683
 8076 0.767677 0.808081 0.091367
 8077 0.777778 0.808081 0.180673
 8078 0.787879 0.808081 0.260236
 8079 0.797980 0.808081 0.298772
 8080 0.808081 0.808081 0.158741
 8081 0.818182 0.808081 0.180211
 8082 0.828283 0.808081 0.095473
 8083 0.838384 0.808081 0.047736
 8084 0.848485 0.808081 0.000000
 8085 0.858586 0.808081 0.045408
 8086 0.868687 0.808081 0.336833
 8087 0.878788 0.808081 0.135284
 8088 0.888889 0.808081 0.213280
 8089 0.898990 0.808081 0.089876
 8090 0.909091 0.808081 0.134814
 8091 0.919192 0.808081 0.089876
 8092 0.929293 0.808081 0.134814
 8093 0.939394 0.808081 0.089876
 8094 0.949495 0.808081 0.044938
 8095 0.959596 0.808081 0.000000
 8096 0.969697 0.808081 0.000000
 8097 0.979798 0.808081 0.000000
 8098 0.989899 0.808081 0.000000
 8099 1.000000 0.808081 0.000000
 8100 0.000000 0.818182 0.000000
 8101 0.010101 0.818182 0.000000
 8102 0.020202 0.818182 0.000000
 8103 0.030303 0.818182 0.000000
 8104 0.040404 0.818182 0.000000
 8105 0.050505 0.818182 0.000000
 8106 0.060606 0.818182 0.000000
 8107 0.070707 0.818182 0.000000
 8108 0.080808 0.818182 0.000000
 8109 0.090909 0.818182 0.000000
 8110 0.101010 0.818182 0.000000
 8111 0.111111 0.818182 0.000000
 8112 0.121212 0.818182 0.000000
 8113 0.131313 0.818182 0.000000
 8114 0.141414 0.818182 0.000000
 8115 0.151515 0.818182 0.000000
 8116 0.161616 0.818182 0.000000
 8117 0.171717 0.818182 0.000000
 8118 0.181818 0.818182 0.141958
 8119 0.191919 0.818182 0.047319
 8120 0.202020 0.818182 0.093902
 8121 0.212121 0.818182 0.000000
 8122 0.222222 0.818182 0.000000
 8123 0.232323 0.818182 0.000000
 8124 0.242424 0.818182 0.000000
 8125 0.252525 0.818182 0.000000
 8126 0.262626 0.818182 0.000000
 8127 0.272727 0.818182 0.000000
 8128 0.282828 0.818182 0.000000
 8129 0.292929 0.818182 0.079556
 8130 0.303030 0.818182 0.291735
 8131 0.313131 0.818182 0.146645
 8132 0.323232 0.818182 0.146645
 8133 0.333333 0.818182 0.146645
 8134 0.343434 0.818182 0.082355
 8135 0.353535 0.818182 0.125618
 8136 0.363636 0.818182 0.084440
 8137 0.373737 0.818182 0.157822
 8138 0.383838 0.818182 0.322597
 8139 0.393939 0.818182 0.000000
 8140 0.404040 0.818182 0.000000
 8141 0.414141 0.818182 0.000000
 8142 0.424242 0.818182 0.069466
 8143 0.434343 0.818182 0.461039
 8144 0.444444 0.818182 0.157634
 8145 0.454545 0.818182 0.079000
 8146 0.464646 0.818182 0.054987
 8147 0.474747 0.818182 0.262468
 8148 0.484848 0.818182 0.736476
 8149 0.494949 0.818182 1.356918
 8150 0.505050 0.818182 0.719076
 8151 0.515152 0.818182 0.267725
 8152 0.525253 0.818182 0.330929
 8153 0.535354 0.818182 0.310299
 8154 0.545455 0.818182 1.544626
 8155 0.555556 0.818182 0.443898
 8156 0.565657 0.818182 0.743464
 8157 0.575758 0.818182 0.312808
 8158 0.585859 0.818182 0.705899
 8159 0.595960 0.818182 0.586204
 8160 0.606061 0.818182 0.180371
 8161 0.616162 0.818182 0.353713
 8162 0.626263 0.818182 0.489538
 8163 0.636364 0.818182 0.180371
 8164 0.646465 0.818182 0.356436
 8165 0.656566 0.818182 0.761965
 8166 0.666667 0.818182 1.129942
 8167 0.676768 0.818182 0.608466
 8168 0.686869 0.818182 0.471391
 8169 0.696970 0.818182 0.208469
 8170 0.707071 0.818182 0.140269
 8171 0.717172 0.818182 0.254339
 8172 0.727273 0.818182 0.123124
 8173 0.737374 0.818182 0.000000
 8174 0.747475 0.818182 0.000000
 8175 0.757576 0.818182 0.047737
 8176 0.767677 0.818182 0.095473
 8177 0.777778 0.818182 0.095473
 8178 0.787879 0.818182 0.095473
 8179 0.797980 0.818182 0.231493
 8180 0.808081 0.818182 0.228409
 8181 0.818182 0.818182 0.336330
 8182 0.828283 0.818182 0.127214
 8183 0.838384 0.818182 0.133958
 8184 0.848485 0.818182 0.268773
 8185 0.858586 0.818182 0.317549
 8186 0.868687 0.818182 0.179182
 8187 0.878788 0.818182 0.207521
 8188 0.888889 0.818182 0.162582
 8189 0.898990 0.818182 0.208513
 8190 0.909091 0.818182 0.000000
 8191 0.919192 0.818182 0.000000
 8192 0.929293 0.818182 0.000000
 8193 0.939394 0.818182 0.000000
 8194 0.949495 0.818182 0.000000
 8195 0.959596 0.818182 0.000000
 8196 0.969697 0.818182 0.000000
 8197 0.979798 0.818182 0.000000
 8198 0.989899 0.818182 0.000000
 8199 1.000000 0.818182 0.000000
 8200 0.000000 0.828283 0.000000
 8201 0.010101 0.828283 0.000000
 8202 0.020202 0.828283 0.000000
 8203 0.030303 0.828283 0.101955
 8204 0.040404 0.828283 0.101955
 8205 0.050505 0.828283 0.050977
 8206 0.060606 0.828283 0.000000
 8207 0.070707 0.828283 0.000000
 8208 0.080808 0.828283 0.000000
 8209 0.090909 0.828283 0.000000
 8210 0.101010 0.828283 0.000000
 8211 0.111111 0.828283 0.000000
 8212 0.121212 0.828283 0.000000
 8213 0.131313 0.828283 0.000000
 8214 0.141414 0.828283 0.000000
 8215 0.151515 0.828283 0.000000
 8216 0.161616 0.828283 0.000000
 8217 0.171717 0.828283 0.000000
 8218 0.181818 0.828283 0.000000
 8219 0.191919 0.828283 0.088497
 8220 0.202020 0.828283 0.223944
 8221 0.212121 0.828283 0.365165
 8222 0.222222 0.828283 0.082355
 8223 0.232323 0.828283 0.082354
 8224 0.242424 0.828283 0.082355
 8225 0.252525 0.828283 0.082354
 8226 0.262626 0.828283 0.082354
 8227 0.272727 0.828283 0.114500
 8228 0.282828 0.828283 0.146645
 8229 0.292929 0.828283 0.234340
 8230 0.303030 0.828283 0.048363
 8231 0.313131 0.828283 0.000000
 8232 0.323232 0.828283 0.000000
 8233 0.333333 0.828283 0.000000
 8234 0.343434 0.828283 0.000000
 8235 0.353535 0.828283 0.000000
 8236 0.363636 0.828283 0.042063
 8237 0.373737 0.828283 0.210628
 8238 0.383838 0.828283 0.123027
 8239 0.393939 0.828283 0.139309
 8240 0.404040 0.828283 0.038587
 8241 0.414141 0.828283 0.000000
 8242 0.424242 0.828283 0.000000
 8243 0.434343 0.828283 0.861918
 8244 0.444444 0.828283 0.000000
 8245 0.454545 0.828283 0.196511
 8246 0.464646 0.828283 0.117016
 8247 0.474747 0.828283 0.445231
 8248 0.484848 0.828283 0.469769
 8249 0.494949 0.828283 1.811916
 8250 0.505050 0.828283 0.782660
 8251 0.515152 0.828283 0.453409
 8252 0.525253 0.828283 0.407004
 8253 0.535354 0.828283 0.355043
 8254 0.545455 0.828283 1.427247
 8255 0.555556 0.828283 0.447759
 8256 0.565657 0.828283 0.326807
 8257 0.575758 0.828283 0.956038
 8258 0.585859 0.828283 1.042648
 8259 0.595960 0.828283 0.322510
 8260 0.606061 0.828283 0.149558
 8261 0.616162 0.828283 0.436336
 8262 0.626263 0.828283 0.169815
 8263 0.636364 0.828283 0.508864
 8264 0.646465 0.828283 1.150854
 8265 0.656566 0.828283 0.865690
 8266 0.666667 0.828283 0.402048
 8267 0.676768 0.828283 0.096771
 8268 0.686869 0.828283 0.089876
 8269 0.696970 0.828283 0.089876
 8270 0.707071 0.828283 0.160233
 8271 0.717172 0.828283 0.115295
 8272 0.727273 0.828283 0.359639
 8273 0.737374 0.828283 0.267049
 8274 0.747475 0.828283 0.167450
 8275 0.757576 0.828283 0.122409
 8276 0.767677 0.828283 0.074672
 8277 0.777778 0.828283 0.037336
 8278 0.787879 0.828283 0.000000
 8279 0.797980 0.828283 0.096949
 8280 0.808081 0.828283 0.141887
 8281 0.818182 0.828283 0.319823
 8282 0.828283 0.828283 0.181244
 8283 0.838384 0.828283 0.181243
 8284 0.848485 0.828283 0.091367
 8285 0.858586 0.828283 0.225051
 8286 0.868687 0.828283 0.044653
 8287 0.878788 0.828283 0.133958
 8288 0.888889 0.828283 0.169842
 8289 0.898990 0.828283 0.329598
 8290 0.909091 0.828283 0.135468
 8291 0.919192 0.828283 0.090816
 8292 0.929293 0.828283 0.090816
 8293 0.939394 0.828283 0.045408
 8294 0.949495 0.828283 0.000000
 8295 0.959596 0.828283 0.000000
 8296 0.969697 0.828283 0.000000
 8297 0.979798 0.828283 0.000000
 8298 0.989899 0.828283 0.000000
 8299 1.000000 0.828283 0.000000
 8300 0.000000 0.838384 0.000000
 8301 0.010101 0.838384 0.000000
 8302 0.020202 0.838384 0.000000
 8303 0.030303 0.838384 0.000000
 8304 0.040404 0.838384 0.000000
 8305 0.050505 0.838384 0.050977
 8306 0.060606 0.838384 0.101955
 8307 0.070707 0.838384 0.101955
 8308 0.080808 0.838384 0.152932
 8309 0.090909 0.838384 0.101955
 8310 0.101010 0.838384 0.101955
 8311 0.111111 0.838384 0.101955
 8312 0.121212 0.838384 0.101955
 8313 0.131313 0.838384 0.101955
 8314 0.141414 0.838384 0.000000
 8315 0.151515 0.838384 0.000000
 8316 0.161616 0.838384 0.000000
 8317 0.171717 0.838384 0.000000
 8318 0.181818 0.838384 0.000000
 8319 0.191919 0.838384 0.042759
 8320 0.202020 0.838384 0.000000
 8321 0.212121 0.838384 0.000000
 8322 0.222222 0.838384 0.235491
 8323 0.232323 0.838384 0.188540
 8324 0.242424 0.838384 0.000000
 8325 0.252525 0.838384 0.050977
 8326 0.262626 0.838384 0.134100
 8327 0.272727 0.838384 0.134100
 8328 0.282828 0.838384 0.150318
 8329 0.292929 0.838384 0.150318
 8330 0.303030 0.838384 0.101955
 8331 0.313131 0.838384 0.101955
 8332 0.323232 0.838384 0.101955
 8333 0.333333 0.838384 0.152932
 8334 0.343434 0.838384 0.101955
 8335 0.353535 0.838384 0.101955
 8336 0.363636 0.838384 0.101955
 8337 0.373737 0.838384 0.101955
 8338 0.383838 0.838384 0.093198
 8339 0.393939 0.838384 0.162671
 8340 0.404040 0.838384 0.352499
 8341 0.414141 0.838384 0.117345
 8342 0.424242 0.838384 0.287889
 8343 0.434343 0.838384 0.156241
 8344 0.444444 0.838384 0.622944
 8345 0.454545 0.838384 0.123404
 8346 0.464646 0.838384 0.286336
 8347 0.474747 0.838384 0.097491
 8348 0.484848 0.838384 0.172277
 8349 0.494949 0.838384 0.146830
 8350 0.505050 0.838384 1.396814
 8351 0.515152 0.838384 1.082235
 8352 0.525253 0.838384 0.281976
 8353 0.535354 0.838384 0.562195
 8354 0.545455 0.838384 1.559665
 8355 0.555556 0.838384 0.000000
 8356 0.565657 0.838384 0.247362
 8357 0.575758 0.838384 0.991111
 8358 0.585859 0.838384 0.794456
 8359 0.595960 0.838384 0.301883
 8360 0.606061 0.838384 0.293353
 8361 0.616162 0.838384 0.702288
 8362 0.626263 0.838384 0.643100
 8363 0.636364 0.838384 0.879385
 8364 0.646465 0.838384 0.132746
 8365 0.656566 0.838384 0.646898
 8366 0.666667 0.838384 0.086514
 8367 0.676768 0.838384 0.134251
 8368 0.686869 0.838384 0.181988
 8369 0.696970 0.838384 0.095473
 8370 0.707071 0.838384 0.143210
 8371 0.717172 0.838384 0.140411
 8372 0.727273 0.838384 0.134814
 8373 0.737374 0.838384 0.208686
 8374 0.747475 0.838384 0.402494
 8375 0.757576 0.838384 0.377075
 8376 0.767677 0.838384 0.317126
 8377 0.777778 0.838384 0.175687
 8378 0.787879 0.838384 0.306436
 8379 0.797980 0.838384 0.309927
 8380 0.808081 0.838384 0.447659
 8381 0.818182 0.838384 0.296682
 8382 0.828283 0.838384 0.074672
 8383 0.838384 0.838384 0.074672
 8384 0.848485 0.838384 0.092245
 8385 0.858586 0.838384 0.046122
 8386 0.868687 0.838384 0.091367
 8387 0.878788 0.838384 0.091367
 8388 0.888889 0.838384 0.091367
 8389 0.898990 0.838384 0.163134
 8390 0.909091 0.838384 0.219905
 8391 0.919192 0.838384 0.091367
 8392 0.929293 0.838384 0.045684
 8393 0.939394 0.838384 0.090816
 8394 0.949495 0.838384 0.090816
 8395 0.959596 0.838384 0.090816
 8396 0.969697 0.838384 0.045408
 8397 0.979798 0.838384 0.000000
 8398 0.989899 0.838384 0.000000
 8399 1.000000 0.838384 0.000000
 8400 0.000000 0.848485 0.000000
 8401 0.010101 0.848485 0.000000
 8402 0.020202 0.848485 0.000000
 8403 0.030303 0.848485 0.000000
 8404 0.040404 0.848485 0.000000
 8405 0.050505 0.848485 0.000000
 8406 0.060606 0.848485 0.000000
 8407 0.070707 0.848485 0.000000
 8408 0.080808 0.848485 0.000000
 8409 0.090909 0.848485 0.000000
 8410 0.101010 0.848485 0.000000
 8411 0.111111 0.848485 0.000000
 8412 0.121212 0.848485 0.000000
 8413 0.131313 0.848485 0.000000
 8414 0.141414 0.848485 0.101955
 8415 0.151515 0.848485 0.101955
 8416 0.161616 0.848485 0.101955
 8417 0.171717 0.848485 0.101955
 8418 0.181818 0.848485 0.152932
 8419 0.191919 0.848485 0.101955
 8420 0.202020 0.848485 0.187474
 8421 0.212121 0.848485 0.187474
 8422 0.222222 0.848485 0.144714
 8423 0.232323 0.848485 0.148905
 8424 0.242424 0.848485 0.337814
 8425 0.252525 0.848485 0.317748
 8426 0.262626 0.848485 0.164296
 8427 0.272727 0.848485 0.078230
 8428 0.282828 0.848485 0.117235
 8429 0.292929 0.848485 0.234361
 8430 0.303030 0.848485 0.156241
 8431 0.313131 0.848485 0.156241
 8432 0.323232 0.848485 0.156241
 8433 0.333333 0.848485 0.219877
 8434 0.343434 0.848485 0.234361
 8435 0.353535 0.848485 0.195356
 8436 0.363636 0.848485 0.195246
 8437 0.373737 0.848485 0.195356
 8438 0.383838 0.848485 0.246333
 8439 0.393939 0.848485 0.218971
 8440 0.404040 0.848485 0.264406
 8441 0.414141 0.848485 0.451915
 8442 0.424242 0.848485 0.373350
 8443 0.434343 0.848485 0.170246
 8444 0.444444 0.848485 0.528340
 8445 0.454545 0.848485 0.566922
 8446 0.464646 0.848485 0.097490
 8447 0.474747 0.848485 0.069685
 8448 0.484848 0.848485 0.188731
 8449 0.494949 0.848485 0.119242
 8450 0.505050 0.848485 0.354629
 8451 0.515152 0.848485 1.088354
 8452 0.525253 0.848485 1.036450
 8453 0.535354 0.848485 0.043166
 8454 0.545455 0.848485 2.403302
 8455 0.555556 0.848485 0.167442
 8456 0.565657 0.848485 0.417158
 8457 0.575758 0.848485 0.635320
 8458 0.585859 0.848485 0.078349
 8459 0.595960 0.848485 0.691395
 8460 0.606061 0.848485 0.733898
 8461 0.616162 0.848485 0.302488
 8462 0.626263 0.848485 0.379301
 8463 0.636364 0.848485 0.085851
 8464 0.646465 0.848485 0.226342
 8465 0.656566 0.848485 0.215645
 8466 0.666667 0.848485 0.092063
 8467 0.676768 0.848485 0.000000
 8468 0.686869 0.848485 0.000000
 8469 0.696970 0.848485 0.129771
 8470 0.707071 0.848485 0.231938
 8471 0.717172 0.848485 0.183463
 8472 0.727273 0.848485 0.183463
 8473 0.737374 0.848485 0.226720
 8474 0.747475 0.848485 0.267116
 8475 0.757576 0.848485 0.253820
 8476 0.767677 0.848485 0.312663
 8477 0.777778 0.848485 0.290736
 8478 0.787879 0.848485 0.242261
 8479 0.797980 0.848485 0.145356
 8480 0.808081 0.848485 0.000000
 8481 0.818182 0.848485 0.000000
 8482 0.828283 0.848485 0.000000
 8483 0.838384 0.848485 0.000000
 8484 0.848485 0.848485 0.213039
 8485 0.858586 0.848485 0.074672
 8486 0.868687 0.848485 0.074672
 8487 0.878788 0.848485 0.074672
 8488 0.888889 0.848485 0.000000
 8489 0.898990 0.848485 0.000000
 8490 0.909091 0.848485 0.071767
 8491 0.919192 0.848485 0.000000
 8492 0.929293 0.848485 0.045683
 8493 0.939394 0.848485 0.091367
 8494 0.949495 0.848485 0.091367
 8495 0.959596 0.848485 0.091367
 8496 0.969697 0.848485 0.045683
 8497 0.979798 0.848485 0.000000
 8498 0.989899 0.848485 0.000000
 8499 1.000000 0.848485 0.000000
 8500 0.000000 0.858586 0.000000
 8501 0.010101 0.858586 0.000000
 8502 0.020202 0.858586 0.000000
 8503 0.030303 0.858586 0.000000
 8504 0.040404 0.858586 0.000000
 8505 0.050505 0.858586 0.000000
 8506 0.060606 0.858586 0.000000
 8507 0.070707 0.858586 0.000000
 8508 0.080808 0.858586 0.000000
 8509 0.090909 0.858586 0.000000
 8510 0.101010 0.858586 0.000000
 8511 0.111111 0.858586 0.000000
 8512 0.121212 0.858586 0.000000
 8513 0.131313 0.858586 0.000000
 8514 0.141414 0.858586 0.000000
 8515 0.151515 0.858586 0.000000
 8516 0.161616 0.858586 0.000000
 8517 0.171717 0.858586 0.000000
 8518 0.181818 0.858586 0.000000
 8519 0.191919 0.858586 0.000000
 8520 0.202020 0.858586 0.000000
 8521 0.212121 0.858586 0.000000
 8522 0.222222 0.858586 0.042760
 8523 0.232323 0.858586 0.128279
 8524 0.242424 0.858586 0.000000
 8525 0.252525 0.858586 0.000000
 8526 0.262626 0.858586 0.235860
 8527 0.272727 0.858586 0.141221
 8528 0.282828 0.858586 0.000000
 8529 0.292929 0.858586 0.000000
 8530 0.303030 0.858586 0.000000
 8531 0.313131 0.858586 0.043887
 8532 0.323232 0.858586 0.087773
 8533 0.333333 0.858586 0.131660
 8534 0.343434 0.858586 0.087773
 8535 0.353535 0.858586 0.087773
 8536 0.363636 0.858586 0.087773
 8537 0.373737 0.858586 0.087773
 8538 0.383838 0.858586 0.087773
 8539 0.393939 0.858586 0.087773
 8540 0.404040 0.858586 0.131660
 8541 0.414141 0.858586 0.228061
 8542 0.424242 0.858586 0.283694
 8543 0.434343 0.858586 0.298180
 8544 0.444444 0.858586 0.327667
 8545 0.454545 0.858586 0.659624
 8546 0.464646 0.858586 0.000000
